SRR10178233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/033/SRR10178233/SRR10178233_1.fastq.gz	9325647964	1f0946e666f2d403d579d34fdea5c81d						
SRR10178234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/034/SRR10178234/SRR10178234_1.fastq.gz	13163398946	bdfa111a0abee6ccc137b003a37c4b20						
