SRR10178226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/026/SRR10178226/SRR10178226_subreads.fastq.gz	1531541736	5b1a1088236425ca68080da3f6709256						
SRR10178227	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/027/SRR10178227/SRR10178227_subreads.fastq.gz	1614776094	f4438a0b09ea7b05feeb538275061994						
SRR10178228	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/028/SRR10178228/SRR10178228_subreads.fastq.gz	1942668466	6b621072b4c39faa435550f6a82704d1						
SRR10178229	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/029/SRR10178229/SRR10178229_subreads.fastq.gz	483109437	73e7ec0e03f8f49f109d13d1f8a5baf2						
SRR10178230	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/030/SRR10178230/SRR10178230_subreads.fastq.gz	1208558864	b96b5fd17f905ced42afd53f8eb93a73						
SRR10178232	ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/032/SRR10178232/SRR10178232_subreads.fastq.gz	1642512567	2f45febf895b469b2808d956c356b4f3						
